Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
134453,-0.490669964,0.683200322,2.401717528,0.501163365,-0.304264688,0.388100212,0.022945532,0.35478532,-0.146125153,-0.477103611,0.744091705,0.553823509,-0.186831288,-0.083698176,0.055870749,0.510259022,-0.767546791,0.853826963,-0.055507676,-0.051195983,0.096373401,0.288830329,-0.282266971,-0.027131356,0.428312771,-0.564967874,0.025259233,-0.042432653,12.11,0
35762,-0.396232811,1.110113298,0.921413753,0.212774147,-0.485684064,-1.167842659,0.483051151,0.195113974,-0.712452054,-0.653126286,-0.171509072,0.690670666,0.861618912,0.365368161,0.51711014,0.131071672,-0.150056348,-0.515993698,-0.170651466,-0.105412664,-0.016742972,-0.199754523,0.190753042,0.723940246,-0.468172052,0.043670402,-0.109102384,-0.018790489,27.3,0
168484,0.059397991,0.808275503,0.21636517,-0.61328694,0.40293304,-1.062905571,0.946176518,-0.148517772,0.097635818,-0.383821439,-1.206604645,-0.372416289,-0.832294638,0.275837903,-0.297547668,-0.009835011,-0.412540979,-0.594688198,-0.022014837,-0.094533535,-0.281592219,-0.669273836,0.056796797,-0.140802281,-0.499852774,0.150405337,0.24208261,0.093853315,1.29,0
134488,-1.569135204,0.585228737,1.171059696,-0.468733943,0.132680445,-0.648618063,0.351037021,0.538959697,-0.644336109,-0.770870629,0.606370622,0.617128471,-0.376328052,0.590992348,-0.663017491,0.314312945,-0.427668975,0.327812854,0.136165289,0.19901842,0.084263164,-0.039047609,-0.259504014,0.090962022,0.636807039,0.351170943,0.094282895,-0.036270067,50.9,0
72302,1.180513314,0.214343829,0.621443574,0.650181959,-0.427260081,-0.698456026,0.025593709,-0.110685784,-0.037578036,-0.124455944,0.360347083,0.758089063,0.606958308,0.215701522,1.220459547,-0.101219426,-0.046681506,-1.141468357,-0.60518823,-0.097417295,-0.199757977,-0.543553581,0.195625466,0.405401187,0.110835733,0.10204296,-0.011100174,0.020961102,8.98,0
131160,2.043396612,0.306605363,-1.73675997,1.287670185,0.75226643,-0.878883977,0.749499834,-0.482426901,-0.002382174,0.210288975,-1.07430131,1.00239337,1.334930996,0.207618208,-0.655491759,-0.69184268,-0.36085861,-0.714049666,-0.083742842,-0.175209966,0.045531385,0.420570492,-0.077025866,-0.371234265,0.560919368,-0.470286598,-0.0066715,-0.061508446,16.32,0
149013,1.824899705,-0.243977242,-2.048519699,0.230867295,0.558303405,-0.201687802,0.114451918,-0.048910014,0.685542672,-0.801658494,0.973940572,1.091813845,0.416953463,-1.516939347,-0.740112921,0.309255501,0.780762585,0.618783471,0.469523242,0.098519639,-0.168032362,-0.474006638,0.066610248,0.111268842,-0.046543217,-0.120868673,-0.025747007,-0.008423231,106.04,0
151205,1.604437458,-0.710398885,-2.191168719,0.270765697,0.75487991,0.787595423,-0.031389371,0.273208541,1.188201334,-1.019451767,-0.392784183,-0.220997374,-1.253291484,-1.128418732,0.852343451,-0.684946037,1.823719419,-1.000909579,-0.840982693,0.027555818,-0.107086668,-0.41081637,0.128038543,-0.70255195,-0.312775675,-0.024035272,-0.001631891,-0.001883404,177.44,0
5769,1.185300049,1.436781624,-1.31751544,1.869522425,1.015099852,-1.48082363,0.671081511,-0.398425171,0.682084247,-1.990646595,2.42852848,-2.338284801,2.282859932,-2.066687634,0.467378694,0.578454016,3.787789657,0.945798789,-1.52824565,-0.06719741,-0.301998601,-0.446669533,-0.137093524,0.037761138,0.747115431,-0.326222536,0.035756053,0.092290648,0.99,0
44306,1.477605375,-0.605981422,0.078502961,-1.17903904,-0.387177364,0.40443315,-0.895811869,0.126265945,-0.75532193,0.775940249,-0.073244778,-0.451249195,0.440848026,-0.182798847,0.368827053,2.057318962,-0.729212781,-0.2742667,1.419511331,0.135925655,-0.021271827,-0.180180883,-0.144087054,-1.395261191,0.453683011,-0.276794004,0.017078728,-0.002818057,6.17,0
146160,1.921982143,-0.424397659,-1.053150041,0.241056257,-0.309419736,-0.763411911,-0.017979448,-0.169175865,0.858236542,-0.051003445,0.745960919,1.32365753,-0.088036872,0.23587435,-1.156658129,-0.486169909,-0.267463534,0.014036286,0.51358869,-0.151078193,0.162723408,0.682986882,-0.002391551,0.145487433,0.147445507,0.164550884,-0.036471847,-0.064470427,44.22,0
146237,0.80553946,0.628408333,-2.481305266,-0.176979583,0.841447918,-0.774148444,0.984896001,-2.146519492,-0.217336502,0.133710107,0.318754086,0.530839254,-0.930665107,1.37712587,-0.982339952,-0.797551563,-0.356218324,0.179180184,0.373815253,-0.605578606,1.988898476,0.967783182,-0.35987793,-0.391906027,-0.159512244,-0.029944477,0.446223979,0.381844829,127,0
49708,-0.866218627,-0.394460165,1.331890415,-1.521396709,0.408635951,-0.963220198,0.091622547,-0.004842246,-1.239967485,-0.120142265,-0.606020956,-0.919062565,-0.599789354,-0.192290385,-0.553509966,0.394824539,0.690054656,-1.937558788,-0.073149944,0.141505422,0.309929857,0.691740318,-0.191824992,0.109906493,0.370715318,-0.185745577,0.044818547,0.095301725,20,0
156898,2.111489675,-0.018701412,-1.339783199,0.247434472,0.254326515,-0.80207655,0.216664665,-0.329874651,0.484630407,0.05408844,-1.241772915,0.576775499,0.87367548,0.096923662,0.014988948,0.064035866,-0.578642024,-0.728658626,0.401935039,-0.15790798,-0.326788981,-0.769957095,0.246529516,-0.635882338,-0.182857467,0.236482398,-0.067136351,-0.065467062,1.79,0
55515,1.195903531,0.08062024,0.109113172,0.265523491,-0.391747618,-1.048522238,0.207354016,-0.178552498,-0.232934031,0.059303755,1.555066307,0.804822206,-0.392374603,0.679850091,0.173374731,0.127763264,-0.399420761,-0.064705006,0.228127297,-0.065257181,0.008999011,-0.042696337,-0.055127841,0.579202957,0.445504691,0.569203924,-0.079368552,-0.002775707,27.83,0
52932,0.648020177,-0.378087102,1.383617019,1.788617246,-1.287641114,0.435231944,0.091559384,0.007686333,1.383698489,-0.039168723,-1.218805214,0.329529119,-0.194221813,-1.067621127,-0.85123045,-0.515940233,0.091817618,0.022112794,0.445079075,0.213199284,0.051612187,0.493494095,0.552554009,0.362303951,-0.854084604,-0.471297597,-0.148735773,-0.319419684,150,0
32117,-0.215368537,1.159683947,0.104425858,0.620570232,0.61354578,0.418547329,0.249873809,0.482737024,-0.622061553,-0.409709522,-1.654214016,-0.238962208,0.435610414,0.546216884,1.321226092,-0.038710181,-0.277271001,0.112138377,0.511625135,-0.123196656,0.109264927,0.287018213,-0.206365406,-1.314497946,-0.017113641,-0.211705069,-0.027499844,-0.035741224,6.99,0
58425,-1.021719731,-4.594460485,-1.36899482,0.45972531,-2.069155038,-0.234777652,1.164088058,-0.367272676,-0.603371726,0.018089539,-0.594683238,-1.422050472,-1.804774161,0.510311496,0.395863535,0.489289518,1.052634811,-1.612396975,0.071964572,2.416730571,0.908444762,-0.215443525,-1.20683126,0.134651786,0.191025179,-0.161112239,-0.24083028,0.212643143,1254.1,0
42168,1.293234186,0.097565116,-0.209303549,0.329036372,0.034957606,-0.145507146,-0.203270696,0.153076091,0.217830527,-0.041285374,0.178210171,-0.742165166,-2.064189234,0.318912613,0.742387811,1.12782655,-0.542123387,0.871911142,0.546940502,-0.186408989,-0.340111175,-1.128741051,0.000733095,-0.956668454,0.259784174,0.158010239,-0.044116081,0.003538515,1.98,0
132176,2.168808961,-1.984586988,0.024925113,-1.538391121,-2.127723592,0.095051273,-2.124932923,0.195431994,-0.158894604,1.509309337,-1.919038027,-1.744408555,-0.648668864,-0.756888343,0.761383875,0.382631287,0.034687688,0.994839361,-0.402786028,-0.397061199,0.038005055,0.511673075,0.172377099,-0.760391266,-0.521442472,-0.044692695,0.065293822,-0.028524441,59.99,0
42074,1.242287918,0.285254373,0.282531032,0.704257386,-0.433021461,-1.082741395,0.05307223,-0.169243586,0.128299984,-0.267339631,-0.179246225,-0.104697203,-0.407774209,-0.159641026,1.165016495,0.510870823,0.02933277,-0.217946774,-0.194394293,-0.106654899,-0.290904146,-0.886789105,0.129972975,0.322773101,0.192650148,0.096109556,-0.028598206,0.030657105,8.99,0
138288,-0.210151312,1.472036242,-0.460552162,0.539084144,1.300109339,-0.921509742,1.935449428,-0.847654831,0.083022651,2.030582613,1.063328347,-0.214691504,-1.261980235,0.351754706,-0.173835261,-1.033155178,-0.629059256,0.241394646,0.614470302,0.539252553,0.06220845,1.09588656,-0.170904439,-0.008894208,-0.778088702,-0.602979663,0.347730026,-0.153744229,7.18,0
166306,-0.170838455,0.609214,-0.16124522,-0.941129376,1.709825001,-0.967364852,1.17563231,-0.369171884,-0.032654846,-0.991939264,-0.930614962,-0.196585881,0.106611694,-1.190368109,-0.633568388,0.446553187,-0.037597024,-0.194820573,-0.612930261,-0.019419421,-0.252980249,-0.613756325,0.107945127,0.376762249,-0.985044287,-0.100104031,-0.013928711,0.033187635,1.98,0
75759,1.331075158,-0.583801788,0.069466968,-0.742133471,-0.831371138,-0.627388379,-0.412429306,-0.107912476,-1.124103106,0.86488519,0.844266053,0.224615813,-0.072639703,0.405141298,0.210702132,-1.018925138,-0.364572364,1.522193627,-0.352299379,-0.420333502,-0.344073784,-0.618725924,-0.02820818,0.037694083,0.267265203,1.041104599,-0.077475607,-0.0045842,36.13,0
20879,1.133100312,0.120514003,0.954471114,1.15842505,-0.519653748,-0.071846505,-0.49332682,0.073316578,1.490664013,-0.237133502,1.861218699,-2.029650397,1.089914201,1.857558334,-0.045280988,0.788214859,-0.214275235,1.008258906,-0.288197157,-0.138258875,-0.171225814,-0.351388209,0.003361207,-0.094170747,0.27965743,-0.548340485,0.009194618,0.02028,29.99,0
43454,-1.197391616,-0.278791179,2.33317294,-2.054811694,-1.392619458,-0.391008976,1.142603076,-0.1334368,1.383900677,-1.663091828,-0.484407504,-0.188420205,-0.527330129,-0.371132201,1.63023478,0.280085811,-0.920179931,0.937826165,-0.708717604,0.603844242,0.354528179,0.904954436,0.117970887,0.365367158,0.650423326,-0.692274371,0.103792783,-0.064791885,253.1,0
135870,1.871243717,-1.06546808,-1.648787022,-0.30749333,-0.293220442,-0.514285274,-0.032318094,-0.364391995,-0.451833656,0.674552906,-1.166198062,0.411142412,1.40629448,0.015528557,0.339601607,-1.707185899,-0.361719412,1.396284774,-0.906632913,-0.197978394,0.037954973,0.418684654,-0.136344225,0.518284892,0.249708885,-0.057455175,-0.01791315,-0.017868809,176,0
149782,-1.903103578,-0.426047304,0.718511926,-1.298371037,2.388511513,-1.559492603,0.167787151,-0.028412319,-0.211590175,-0.462486741,0.300755724,0.888163741,0.201511021,0.162398886,-1.608136222,0.627809892,-1.225985813,-0.285800683,-0.578258591,-0.326290775,-0.321960697,-0.762271542,-0.459455374,-0.452879679,0.076165524,0.054706598,0.326334201,0.066517902,3.59,0
67528,1.315868731,-1.113420665,1.627302243,-0.164984589,-2.074798792,0.092665245,-1.640116067,0.289864179,0.892127456,0.297738132,-1.364525463,-0.73014972,-1.179608508,-1.156567202,-1.241492709,0.614567588,0.960432486,-1.218224179,0.997995489,-0.053057936,0.123675613,0.668067266,-0.073679701,0.435614709,0.440808344,-0.04164614,0.078960586,0.024220623,1,0
169180,1.964636124,-1.243453591,-2.251704257,-3.060754877,1.432752119,3.156832238,-1.137797644,0.870643388,2.419429054,-1.274168023,0.240845033,0.925181872,0.01591853,0.273060316,2.227361027,-0.688467058,-0.465533509,0.373647758,0.572913263,-0.014977512,0.269141447,0.845660445,0.072421241,0.738727693,0.056006421,-0.728868867,0.088073559,-0.034234555,56.6,0
46674,-0.960434021,-0.574662003,0.646597399,0.297625655,-1.182426046,0.755810963,1.8689498,0.076243163,-0.884030411,-0.456472757,1.183261742,-0.522334099,-1.703692005,1.0045952,1.509069174,-0.371576277,0.385665874,-0.088569198,2.115734866,1.07174251,-0.121321523,-1.262630702,1.204574747,-0.389580091,-0.704636497,0.778842262,-0.108237691,0.132451261,453.85,0
72091,-1.673048093,2.105940065,-0.586674853,1.516586223,2.350573833,3.846171101,-0.170971993,1.377606489,-1.790854543,1.161323749,-0.348278406,-0.40032758,0.084295433,0.841292115,1.252159961,0.171038608,-0.145681168,0.007633361,1.48410778,0.1596996,-0.312792254,-1.318565277,0.019039902,0.944210131,0.222028952,-0.114315467,-0.790242802,-0.209090939,0.01,0
134657,1.989068703,-0.111448755,-2.134800027,0.272888024,0.60306067,-0.892050962,0.610605712,-0.289290144,0.211134675,0.163794543,0.73400943,0.605011026,-1.048449947,1.0061814,-0.777086502,-0.638234429,-0.317289395,0.050501512,0.440330443,-0.201002306,0.19584781,0.598174909,-0.075942823,0.794189856,0.502927267,-0.126001324,-0.074250887,-0.071755541,44.53,0
68354,-2.040309615,2.232095947,0.176352815,1.190525736,-1.021851824,-0.559610243,-0.479927017,1.29353423,-0.678284148,0.101030773,-0.368690686,0.540578461,0.217114435,1.085054531,1.385821124,-0.419063007,0.76264408,-0.264720753,0.056083727,0.047160787,0.271949422,0.690654984,0.042406187,0.402894172,-0.085782125,-0.188950063,0.142173605,0.12484784,6.99,0
139803,-0.109747359,0.650676117,-0.446820505,0.471249674,1.739588058,1.49637211,0.4961099,0.520939485,-0.543203403,0.266999863,0.848692801,0.071434744,-0.977725354,0.926757381,0.910505897,-1.053043068,0.163613161,-0.353411497,-0.406016435,0.002306063,0.502637187,1.646543026,0.024942596,-0.740729467,-1.0262246,-0.3664369,0.577787849,0.318615099,21.16,0
90994,1.997064568,-0.360312528,-0.119136914,0.679678977,-0.750728819,-0.482567007,-0.761161547,-0.119044144,2.596347633,-0.355960135,-0.205832305,-2.320250112,1.573569389,1.212169085,-0.354482973,0.340565592,0.211663349,0.342895826,-0.415012533,-0.242678741,-0.000283785,0.458616343,0.159547236,-0.119310658,-0.293685178,0.537603334,-0.047872872,-0.054756626,11.5,0
68771,1.34169328,-0.283635252,-0.990800684,-1.242472904,1.740694321,3.234377855,-0.788747987,0.832401089,0.25892749,-0.152514188,0.005362003,0.065291484,0.112589555,0.264663678,1.435909738,0.730770552,-0.865311039,0.022031599,0.401110339,0.057372222,-0.187809678,-0.674559963,0.062353468,1.054269145,0.27850658,0.9200901,-0.067891489,0.002402285,0.69,0
1296,-2.35846103,1.638704889,1.205694086,-1.099898024,-0.812253973,-0.590006497,0.41312122,0.069790808,1.69411935,1.379540876,-0.598103363,0.688896104,0.921404413,-1.246986214,-0.484338905,-0.011692814,-0.412460707,-0.474952705,-0.588902372,0.869327205,-0.165375258,0.469874352,-0.129854469,0.494430763,0.253293976,1.022060595,1.017924464,0.772589149,41.36,0
151890,2.252178059,-1.331916214,-1.108195493,-1.578376737,-0.978826927,-0.573356198,-0.906999141,-0.292911406,-1.436488627,1.521234061,-0.906079513,-0.182064,1.715196209,-0.654750624,-0.30614456,-0.625675958,0.387283767,-0.230708119,-0.095933684,-0.260525809,-0.14658386,0.053444413,0.204686502,0.681056154,-0.103120122,-0.197655219,0.005510704,-0.036651144,50,0
168086,1.844738301,-1.287950243,-4.053156967,-1.367859425,2.47150287,2.767538275,0.22042433,0.353384486,-1.344592713,0.961612724,-0.230191732,-0.168148809,-0.061932714,0.924678673,0.050749763,-2.339729744,0.111358328,0.509951504,-0.858251991,-0.14213854,0.019063963,0.119377125,-0.233345609,0.787579161,0.46684033,1.018287342,-0.141129696,-0.062579165,214.96,0
74752,1.182310554,-1.377555404,0.307154835,-2.50171973,-1.747810607,-1.158873329,-0.617601856,-0.255777483,1.15730515,-0.862536727,-0.466842006,0.922651966,0.76443137,-0.246194081,1.306750292,-2.567673282,0.306995281,1.583331916,0.288064649,-0.234510782,-0.1436955,0.136317172,-0.230877005,0.429700118,0.668725345,-0.6185944,0.095557339,0.051635505,125.02,0
53977,-5.086173827,-5.415951259,0.164493238,-1.28152814,-2.122733235,0.25688464,0.199434049,0.441688078,-1.88080212,0.710724908,0.61906609,-1.228880756,-0.882861892,0.136363662,0.515059283,0.783699285,0.184216545,0.895775062,-1.002742834,0.118106447,-0.09823942,-0.373363385,-0.469957559,-0.245985418,0.114426992,-0.256850398,1.03579462,-0.753747363,810.62,0
46330,-1.123714721,0.968660066,2.243991384,1.026735313,-1.11027257,0.002719927,-0.193824207,0.597848699,0.007152113,-0.637807313,-1.088161812,-0.525789617,-1.099327343,0.221944531,0.966709673,0.077482158,0.121515445,0.524390629,0.541064564,-0.161007008,0.085671655,0.164402839,-0.119514578,0.357899115,0.210325841,-0.269174667,-0.114039281,0.007273376,45,0
151511,-0.404071276,-0.315802798,-0.128242758,-1.963199616,3.083366145,3.547962276,-0.155608365,0.907282883,0.618755201,-0.761634658,-0.307267336,0.126251433,-0.285240573,-0.122428237,0.257407653,0.215392559,-1.065990568,-0.216272196,-0.921491006,0.029945868,-0.048410824,-0.166295946,0.265126732,0.64513368,-1.102018745,-0.876508302,0.08806309,0.026820167,20,0
130931,-0.623786275,-0.099323895,0.788484946,-1.873816325,0.513546522,-1.33717142,-0.000371546,-0.081880801,1.158278952,-2.105413082,-0.365411974,0.65530811,1.020631741,-1.55022355,1.187343993,-0.365142377,0.723100993,0.928130054,0.686576469,0.224905348,0.362663895,1.187880198,-0.243694239,-0.08548063,-0.116438616,-0.001311907,0.195583655,0.204102713,10.21,0
61355,-0.632546665,1.404674688,0.591736547,-0.095716491,0.176751382,-0.535255315,0.418864746,0.354684623,-0.639507082,-0.765010108,-0.960282428,0.265845045,1.195748721,-0.335533189,0.820329159,0.708976264,-0.177430448,0.068428279,0.21220044,0.102493937,-0.262157181,-0.782925309,-0.05723682,-0.497504638,0.007461685,0.123806216,0.122515249,0.029100269,10.99,0
141505,2.072626175,0.174801096,-1.641448625,0.458445675,0.386487355,-0.857132361,0.126974902,-0.297821918,0.777895608,-0.625350672,-0.903713833,0.558574269,1.119998801,-1.270211441,0.399140852,0.320355844,0.255853377,0.368776112,0.041744286,-0.119296835,-0.093057278,0.001311874,0.040508696,-0.727546329,0.13567901,-0.302284125,0.022993634,-0.026299255,4.81,0
74631,1.162695584,-0.23719494,0.904322598,1.042595719,-0.654041876,0.581976481,-0.790286585,0.387799214,0.944072478,0.015786374,-0.150902593,-0.004306878,-1.57162408,0.118688573,-0.274820413,0.605768471,-0.717844185,0.92125187,0.414526999,-0.19465683,-0.084676367,-0.15920934,-0.106782799,-0.570350628,0.44248528,-0.367796099,0.055900611,0.016420402,12.99,0
33944,1.246396929,0.007240802,-0.009780332,0.413427364,0.238408124,0.416721524,-0.052582892,0.030099048,0.132455775,-0.063617821,0.004412461,1.288360124,1.195169579,-0.163627495,-0.928128452,0.261828829,-0.773185427,0.096523536,1.006326703,0.044829614,-0.245007354,-0.544853677,-0.19864635,-0.968116386,0.634053184,0.330460291,-0.024655337,-0.005287935,27.06,0
137859,1.412421316,-1.268636832,-1.181070647,0.532389297,-0.579843757,-0.363106753,0.090645856,-0.092515262,0.890454545,-0.064176591,0.455146712,0.724241494,-0.563554991,0.489117701,-0.148803628,0.241155746,-0.751916308,0.580664248,0.2344677,0.357828387,0.23900537,0.142151241,-0.141865158,-0.334080393,-0.173391888,-0.368319645,-0.052637726,-0.006640371,308.31,0
136566,0.796036946,-3.775575285,-1.642807867,-1.178033318,-1.327577564,1.358968945,-0.577504411,0.114701603,-1.220106714,1.059473453,-0.32157099,-0.228855071,1.144988507,-0.43191424,0.820970074,-1.262442753,1.265310115,-1.300033158,-1.553434549,0.964953184,0.365568705,0.09025661,-0.251151129,-0.315754602,-0.723609838,-0.18579478,-0.054278674,0.074305202,720,0
37870,-0.509275463,1.274362792,2.695597023,4.816551019,0.434615192,0.555126501,-2.728019758,-2.118719355,-1.107654063,1.742047757,-0.632013999,0.42265351,1.079741064,-0.171540784,0.99384675,0.188367045,0.365122469,0.127621777,0.577763616,-0.309895181,2.382921034,-0.707850832,-2.234013407,0.523404886,0.576563483,0.566785335,0.349398051,0.270250885,0.71,0
145525,0.045813366,0.765810587,-0.145118471,-0.958797267,1.055763549,-0.085077,0.905669241,0.014917162,-0.284539504,-0.263430489,-0.09309442,0.67063736,0.460613159,0.181738668,-1.013597361,0.347032227,-1.019004496,-0.025872221,0.540483218,0.042948075,-0.265176336,-0.609080492,-0.055668054,-1.155927056,-0.373776423,0.192145642,0.244389532,0.077224043,9.85,0
